         2135722 function calls (2096018 primitive calls) in 12.126 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.009    0.009    0.009    0.009 {built-in method torch._C._jit_script_compile}
      268    0.006    0.000    0.009    0.000 __init__.py:611(dispatch_events)
     2608    0.002    0.000    0.009    0.000 __init__.py:1382(_to_unmasked_float_array)
      697    0.001    0.000    0.009    0.000 <__array_function__ internals>:2(broadcast_arrays)
     4017    0.001    0.000    0.009    0.000 artist.py:974(<listcomp>)
       10    0.000    0.000    0.009    0.001 __init__.py:3540(__init__)
     1060    0.009    0.000    0.009    0.000 {method 'add_' of 'torch._C._TensorBase' objects}
       10    0.000    0.000    0.009    0.001 __init__.py:3484(__init__)
        1    0.000    0.000    0.009    0.009 _backend_tk.py:490(__init__)
     5871    0.003    0.000    0.009    0.000 <frozen importlib._bootstrap_external>:57(_path_join)
     2204    0.002    0.000    0.009    0.000 __init__.py:111(WINFUNCTYPE)
        1    0.000    0.000    0.009    0.009 _backend_tk.py:515(_get_toolbar)
        1    0.000    0.000    0.009    0.009 _backend_tk.py:588(__init__)
       24    0.000    0.000    0.009    0.000 __init__.py:1769(wm_attributes)
        1    0.000    0.000    0.009    0.009 backend_bases.py:2623(__init__)
        1    0.000    0.000    0.009    0.009 _backend_tk.py:637(_init_toolbar)
        2    0.000    0.000    0.009    0.004 _utils_internal.py:37(get_source_lines_and_file)
    15107    0.007    0.000    0.009    0.000 __init__.py:2157(_check_in_list)
        1    0.000    0.000    0.009    0.009 cm.py:19(<module>)
        1    0.000    0.000    0.009    0.009 numeric.py:1(<module>)
        2    0.000    0.000    0.009    0.004 inspect.py:946(getsourcelines)
     1482    0.001    0.000    0.009    0.000 <frozen importlib._bootstrap>:403(cached)
        1    0.000    0.000    0.009    0.009 _jit_internal.py:5(<module>)
     1286    0.001    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:1080(_path_importer_cache)
       24    0.000    0.000    0.008    0.000 _base.py:1894(add_line)
        1    0.000    0.000    0.008    0.008 artist.py:1(<module>)
    14405    0.007    0.000    0.008    0.000 artist.py:338(pchanged)
        1    0.000    0.000    0.008    0.008 parser.py:5(<module>)
        2    0.000    0.000    0.008    0.004 __init__.py:9(<module>)
      280    0.001    0.000    0.008    0.000 gl_info.py:87(set_active_context)
        7    0.000    0.000    0.008    0.001 _backend_tk.py:620(_Button)
5497/4743    0.007    0.000    0.008    0.000 transforms.py:137(_invalidate_internal)
    15840    0.008    0.000    0.008    0.000 transforms.py:82(__init__)
       72    0.001    0.000    0.008    0.000 patches.py:42(__init__)
      356    0.001    0.000    0.008    0.000 font_manager.py:858(copy)
        3    0.000    0.000    0.008    0.003 misc.py:1(<module>)
       12    0.000    0.000    0.008    0.001 _base.py:942(_gen_axes_spines)
        1    0.000    0.000    0.008    0.008 backend_agg.py:21(<module>)
      754    0.001    0.000    0.008    0.000 <__array_function__ internals>:2(round_)
        1    0.000    0.000    0.008    0.008 lines.py:4(<module>)
       60    0.000    0.000    0.008    0.000 _base.py:957(<genexpr>)
     3815    0.004    0.000    0.008    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
    66556    0.008    0.000    0.008    0.000 artist.py:774(get_animated)
    36/32    0.000    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:927(exec_module)
      759    0.001    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:361(_get_cached)
      697    0.002    0.000    0.008    0.000 stride_tricks.py:206(broadcast_arrays)
       48    0.000    0.000    0.008    0.000 spines.py:536(linear_spine)
        2    0.000    0.000    0.008    0.004 inspect.py:935(getblock)
    36/32    0.002    0.000    0.008    0.000 {built-in method _imp.exec_dynamic}
        1    0.000    0.000    0.008    0.008 misc.py:135(FrozenBatchNorm2d)
        1    0.000    0.000    0.008    0.008 __init__.py:1263(script_method)
        1    0.000    0.000    0.008    0.008 feedparser.py:20(<module>)
      721    0.003    0.000    0.008    0.000 shape_base.py:597(column_stack)
     1570    0.002    0.000    0.008    0.000 artist.py:946(_update_property)
        1    0.000    0.000    0.008    0.008 gridspec.py:10(<module>)
      342    0.001    0.000    0.007    0.000 markers.py:768(_set_tickdown)
92194/91487    0.007    0.000    0.007    0.000 {built-in method builtins.len}
      134    0.000    0.000    0.007    0.000 linear.py:86(forward)
        1    0.000    0.000    0.007    0.007 __init__.py:31(<module>)
        1    0.000    0.000    0.007    0.007 font_manager.py:14(<module>)
        1    0.000    0.000    0.007    0.007 patches.py:1(<module>)
      805    0.001    0.000    0.007    0.000 <frozen importlib._bootstrap>:147(__enter__)
       96    0.004    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:1067(_path_hooks)
     7546    0.002    0.000    0.007    0.000 enum.py:267(__call__)
      429    0.001    0.000    0.007    0.000 tokenize.py:492(_tokenize)
      280    0.001    0.000    0.007    0.000 ticker.py:1963(_staircase)
      268    0.007    0.000    0.007    0.000 {method 'div' of 'torch._C._TensorBase' objects}
        1    0.000    0.000    0.007    0.007 quantize.py:1(<module>)
        1    0.000    0.000    0.007    0.007 defmatrix.py:1(<module>)
        1    0.000    0.000    0.007    0.007 typing.py:1(<module>)
      132    0.000    0.000    0.007    0.000 <__array_function__ internals>:2(isclose)
      550    0.002    0.000    0.007    0.000 text.py:823(get_prop_tup)
      791    0.002    0.000    0.007    0.000 path.py:96(__init__)
      252    0.004    0.000    0.007    0.000 cartpole.py:91(step)
        1    0.000    0.000    0.007    0.007 npyio.py:1(<module>)
     1392    0.002    0.000    0.007    0.000 gl_info.py:102(<genexpr>)
        1    0.000    0.000    0.007    0.007 core.py:1(<module>)
        1    0.000    0.000    0.007    0.007 pyparsing.py:6379(pyparsing_common)
       52    0.000    0.000    0.007    0.000 spines.py:362(draw)
        1    0.000    0.000    0.007    0.007 kinetics.py:1(<module>)
      134    0.000    0.000    0.007    0.000 functional.py:1355(linear)
        1    0.000    0.000    0.007    0.007 _internal.py:6(<module>)
      132    0.001    0.000    0.007    0.000 numeric.py:2179(isclose)
       72    0.001    0.000    0.007    0.000 __init__.py:1523(_preprocess_data)
        1    0.000    0.000    0.007    0.007 _parser.py:30(<module>)
     4312    0.002    0.000    0.007    0.000 pyplot.py:578(_auto_draw_if_interactive)
     3291    0.003    0.000    0.007    0.000 artist.py:673(set_figure)
       96    0.001    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:1281(_fill_cache)
       48    0.000    0.000    0.007    0.000 spines.py:34(__init__)
        1    0.000    0.000    0.007    0.007 py3k.py:4(<module>)
        3    0.000    0.000    0.007    0.002 base.py:130(get_best_config)
        3    0.000    0.000    0.007    0.002 win32.py:32(get_matching_configs)
        1    0.000    0.000    0.007    0.007 _distributor_init.py:7(<module>)
    12231    0.006    0.000    0.006    0.000 _weakrefset.py:70(__contains__)
     3242    0.002    0.000    0.006    0.000 colors.py:115(_is_nth_color)
      320    0.001    0.000    0.006    0.000 markers.py:748(_set_tickleft)
        1    0.000    0.000    0.006    0.006 video_utils.py:1(<module>)
        3    0.000    0.000    0.006    0.002 win32.py:20(match)
        1    0.000    0.000    0.006    0.006 _base.py:1(<module>)
        1    0.000    0.000    0.006    0.006 Image.py:27(<module>)
        2    0.000    0.000    0.006    0.003 __init__.py:59(<module>)
      150    0.000    0.000    0.006    0.000 cm.py:81(_generate_cmap)
       47    0.001    0.000    0.006    0.000 _base.py:3161(set_xlim)
        1    0.000    0.000    0.006    0.006 ssl.py:91(<module>)
        2    0.000    0.000    0.006    0.003 __init__.py:761(close)
        1    0.000    0.000    0.006    0.006 image.py:4(<module>)
     3090    0.004    0.000    0.006    0.000 lines.py:1113(_split_drawstyle_linestyle)
     2876    0.002    0.000    0.006    0.000 artist.py:360(set_transform)
     2535    0.001    0.000    0.006    0.000 axis.py:325(_set_artist_props)
      723    0.005    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:430(_validate_bytecode_header)
      754    0.001    0.000    0.006    0.000 fromnumeric.py:3512(round_)
      342    0.001    0.000    0.006    0.000 markers.py:762(_set_tickup)
       64    0.001    0.000    0.006    0.000 colors.py:729(from_list)
     5437    0.006    0.000    0.006    0.000 {method 'copy' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.006    0.003 base.py:326(destroy)
      869    0.001    0.000    0.006    0.000 <__array_function__ internals>:2(amin)
      268    0.005    0.000    0.006    0.000 __init__.py:1222(clear)
        1    0.000    0.000    0.006    0.006 flickr.py:1(<module>)
     2543    0.002    0.000    0.006    0.000 enum.py:803(__and__)
        7    0.000    0.000    0.006    0.001 six.py:91(__get__)
      487    0.001    0.000    0.006    0.000 axis.py:500(update_position)
        4    0.000    0.000    0.006    0.002 six.py:114(_resolve)
        7    0.000    0.000    0.006    0.001 six.py:80(_import_module)
      280    0.000    0.000    0.006    0.000 <__array_function__ internals>:2(hstack)
       48    0.000    0.000    0.006    0.000 _base.py:154(__call__)
      404    0.000    0.000    0.006    0.000 tokenize.py:152(_compile)
      492    0.006    0.000    0.006    0.000 {built-in method tensor}
        1    0.000    0.000    0.006    0.006 _policybase.py:4(<module>)
      320    0.001    0.000    0.006    0.000 markers.py:754(_set_tickright)
      259    0.000    0.000    0.006    0.000 axis.py:405(_get_text1_transform)
       25    0.000    0.000    0.006    0.000 traceback.py:200(extract_stack)
       24    0.000    0.000    0.006    0.000 _base.py:363(_plot_args)
     1545    0.002    0.000    0.006    0.000 lines.py:648(set_data)
       48    0.000    0.000    0.006    0.000 spines.py:214(register_axis)
       25    0.000    0.000    0.006    0.000 traceback.py:319(extract)
    50743    0.006    0.000    0.006    0.000 {method 'pop' of 'dict' objects}
       81    0.001    0.000    0.006    0.000 typing.py:922(__new__)
      754    0.001    0.000    0.006    0.000 <__array_function__ internals>:2(around)
        1    0.000    0.000    0.006    0.006 platform.py:10(<module>)
        1    0.000    0.000    0.006    0.006 context.py:1(<module>)
        1    0.000    0.000    0.006    0.006 batchnorm.py:1(<module>)
      882    0.001    0.000    0.006    0.000 <__array_function__ internals>:2(amax)
    41168    0.006    0.000    0.006    0.000 {method 'startswith' of 'str' objects}
     2729    0.001    0.000    0.006    0.000 __init__.py:358(__getattr__)
      456    0.001    0.000    0.006    0.000 axis.py:617(update_position)
      268    0.002    0.000    0.006    0.000 Image.py:734(tobytes)
        1    0.000    0.000    0.006    0.006 _ops.py:1(<module>)
      259    0.001    0.000    0.006    0.000 _base.py:684(get_xaxis_text1_transform)
        1    0.005    0.005    0.006    0.006 win32.py:31(_get_pixel_format_descriptor_matching_configs)
     1009    0.001    0.000    0.005    0.000 transforms.py:994(__init__)
        1    0.000    0.000    0.005    0.005 mathtext.py:16(<module>)
      248    0.000    0.000    0.005    0.000 axis.py:522(_get_text1_transform)
     1049    0.002    0.000    0.005    0.000 transforms.py:2654(__init__)
3785/2657    0.002    0.000    0.005    0.000 {built-in method builtins.hash}
     2181    0.002    0.000    0.005    0.000 {built-in method builtins.any}
     3221    0.002    0.000    0.005    0.000 re.py:169(match)
     1425    0.003    0.000    0.005    0.000 font_manager.py:660(__hash__)
        1    0.000    0.000    0.005    0.005 gl.py:38(<module>)
        2    0.000    0.000    0.005    0.003 _functions.py:1(<module>)
      166    0.005    0.000    0.005    0.000 {method 'draw_markers' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
        1    0.000    0.000    0.005    0.005 event.py:137(<module>)
      268    0.005    0.000    0.005    0.000 {method 'contiguous' of 'torch._C._TensorBase' objects}
      475    0.000    0.000    0.005    0.000 backend_bases.py:654(new_gc)
     7350    0.005    0.000    0.005    0.000 {built-in method __new__ of type object at 0x000000006FB6BC00}
      259    0.000    0.000    0.005    0.000 axis.py:408(_get_text2_transform)
      248    0.000    0.000    0.005    0.000 axis.py:525(_get_text2_transform)
      130    0.001    0.000    0.005    0.000 abc.py:132(__new__)
      248    0.001    0.000    0.005    0.000 _base.py:760(get_yaxis_text1_transform)
      134    0.005    0.000    0.005    0.000 {built-in method addmm}
      323    0.001    0.000    0.005    0.000 textwrap.py:414(dedent)
        1    0.000    0.000    0.005    0.005 _datasource.py:36(<module>)
      345    0.003    0.000    0.005    0.000 transforms.py:671(translated)
     1453    0.005    0.000    0.005    0.000 font_manager.py:776(set_weight)
        1    0.000    0.000    0.005    0.005 closer.py:1(<module>)
      869    0.001    0.000    0.005    0.000 fromnumeric.py:2629(amin)
     3931    0.002    0.000    0.005    0.000 artist.py:170(convert_xunits)
        1    0.000    0.000    0.005    0.005 axis.py:3(<module>)
        1    0.000    0.000    0.005    0.005 fakedata.py:1(<module>)
     1545    0.003    0.000    0.005    0.000 lines.py:1401(set_dash_capstyle)
     1010    0.002    0.000    0.005    0.000 patches.py:747(_convert_units)
     3211    0.002    0.000    0.005    0.000 artist.py:905(set_visible)
     3815    0.004    0.000    0.005    0.000 <frozen importlib._bootstrap>:78(acquire)
      775    0.003    0.000    0.005    0.000 artist.py:1043(update_from)
     1057    0.001    0.000    0.005    0.000 <__array_function__ internals>:2(concatenate)
      259    0.001    0.000    0.005    0.000 _base.py:710(get_xaxis_text2_transform)
        1    0.000    0.000    0.005    0.005 linalg.py:10(<module>)
      475    0.002    0.000    0.005    0.000 backend_bases.py:718(__init__)
     1545    0.001    0.000    0.005    0.000 lines.py:733(set_transform)
       95    0.000    0.000    0.005    0.000 linecache.py:37(getlines)
        1    0.002    0.002    0.005    0.005 png.py:36(<module>)
      248    0.001    0.000    0.005    0.000 _base.py:786(get_yaxis_text2_transform)
        1    0.000    0.000    0.005    0.005 case.py:1(<module>)
    48370    0.005    0.000    0.005    0.000 {method 'items' of 'dict' objects}
      280    0.001    0.000    0.005    0.000 shape_base.py:285(hstack)
       27    0.000    0.000    0.005    0.000 pyparsing.py:3276(__init__)
      104    0.000    0.000    0.005    0.000 <__array_function__ internals>:2(clip)
        3    0.000    0.000    0.005    0.002 rnn.py:1(<module>)
